day,customer_id,total_sales
2022-06-27,9613,117.83
2023-04-04,14605,98.97
2022-08-25,36564,178.19
2023-04-13,4454,63.12
2022-12-13,30682,155.1
2023-02-13,13489,210.4
2021-12-30,42818,153.13
2021-04-29,8368,137.88
2021-05-13,52502,164.7
2022-03-28,7675,190.32
2021-08-25,34744,141.61
2021-10-06,56043,100.84
2021-12-25,431,165.29
2022-03-18,14051,180.24
2021-10-03,58581,162.14
2022-03-24,40865,198.11
2022-02-16,58456,183.94
2022-05-23,22619,99.22
2021-12-10,36024,129.6
2022-07-10,8336,110.15
2022-04-14,19172,62.46
2021-08-21,14514,211.94
2023-02-20,9135,190.6
2021-12-10,18100,141.69
2022-05-11,57214,132.53
2022-06-30,2571,186.72
2023-02-01,45706,144.89
2022-03-16,57254,203.36
2023-03-05,40187,173.9
2021-09-06,10708,174.2
2022-03-24,63894,102.37
2021-11-23,61971,64.22
2023-03-21,8364,108.68
2022-02-11,63743,105.18
2021-05-02,9420,76.8
2023-03-22,40145,166.54
2022-02-22,858,209.85
2021-07-19,47233,135.62
2021-02-28,51273,74.88
2022-08-25,13823,157.17
2022-04-25,62238,74.2
2021-03-22,56287,190.71
2021-01-22,34936,128.29
2023-04-01,49643,137.6
2021-10-11,20254,192.15
2021-02-25,2703,146.8
2021-08-26,63236,141.52
2021-04-25,9812,140.48
2022-01-14,29235,176.67
2022-01-19,171,155.71
2023-03-30,18240,106.0
2021-11-23,8544,161.17
2022-10-14,29724,199.46
2021-03-13,54259,178.08
2021-08-29,263,192.88
2021-12-09,42270,114.39
2022-06-02,13940,155.88
2021-02-06,61349,152.95
2023-04-20,64919,215.0
2021-10-02,29398,131.03
2022-11-18,37101,96.79
2022-05-27,53920,150.89
2022-05-23,35501,160.78
2021-11-22,57841,183.51
2021-06-28,31291,209.5
2021-07-23,43042,191.45
2022-09-04,43884,119.12
2021-01-12,46572,164.09
2022-04-05,3732,201.76
2022-02-07,39180,182.57
2022-03-24,52993,62.68
2021-05-22,14274,69.75
2022-05-10,17608,102.45
2023-01-02,11364,118.95
2022-03-18,30342,192.05
2021-05-14,51878,148.84
2021-03-20,30534,65.68
2021-07-18,58836,151.49
2021-07-14,9814,78.52
2022-01-02,28830,168.23
2022-03-11,56625,166.0
2023-02-14,11531,167.87
2023-04-17,763,185.34
2022-07-13,32494,92.02
2023-02-07,9936,181.19
2023-04-14,26644,82.26
2021-02-10,3671,120.2
2021-03-08,34209,110.07
2022-09-20,5910,165.21
2023-03-28,15286,125.58
2021-11-22,6105,124.18
2021-07-23,59212,216.65
2022-01-12,6531,138.12
2021-04-16,29273,136.08
2023-02-19,14718,137.01
2022-07-31,43434,135.26
2023-02-14,43383,178.45
2021-06-23,48823,114.18
2022-03-22,47703,64.82
2021-09-28,54422,174.68
2022-10-14,57369,143.14
2022-03-23,12837,93.73
2022-12-04,54666,172.45
2021-11-30,24086,216.55
2021-06-29,60170,99.14
2021-03-31,18311,63.28
2022-09-17,53794,211.45
2021-08-21,65112,156.07
2021-03-02,64710,144.76
2021-02-15,49438,62.68
2023-04-25,27955,72.27
2022-12-18,5928,158.87
2021-08-30,17768,71.91
2023-03-01,34626,174.65
2022-11-11,534,193.0
2022-12-24,21389,200.49
2022-04-19,56950,183.02
2021-01-21,52338,165.72
2022-12-11,27904,90.48
2022-05-05,41212,204.2
2021-06-09,37849,124.23
2022-03-27,60371,109.67
2021-04-16,44747,148.98
2022-08-18,47587,81.56
2022-06-06,64126,72.79
2022-11-11,4821,173.79
2021-11-04,50928,184.8
2022-12-20,52311,184.21
2022-09-12,31372,201.97
2023-01-13,42805,88.21
2021-12-11,33568,100.8
2021-05-30,40779,104.58
2022-07-12,63327,73.1
2022-08-23,43852,120.83
2023-01-29,33096,193.65
2022-01-01,48827,168.26
2021-07-25,11243,178.39
2022-07-23,28318,95.23
2022-06-03,57689,112.59
2022-07-15,10910,84.85
2022-12-01,10422,130.41
2022-03-16,46040,160.41
2021-06-24,4665,144.2
2022-10-17,41558,149.03
2021-01-19,18621,95.13
2023-03-12,3272,146.45
2021-08-29,61630,216.78
2023-04-06,7251,178.89
2021-08-01,51701,212.64
2022-01-08,34230,106.54
2021-05-15,1932,105.97
2022-09-17,62750,73.98
2021-01-03,40731,175.6
2022-03-08,35797,161.82
2023-01-08,36524,216.31
2021-10-09,50511,89.93
2021-10-24,19020,181.52
2021-06-23,28962,150.37
2022-07-02,15516,68.7
2022-01-26,13927,62.24
2021-07-25,20134,71.47
2022-09-15,15083,184.77
2021-05-26,2927,160.88
2021-02-23,55941,179.05
2022-08-11,35131,165.55
2021-03-18,14900,62.99
2021-02-28,46584,215.6
2022-08-26,29847,158.07
2022-09-27,45311,160.38
2021-02-18,13069,174.82
2021-01-18,15482,108.12
2022-01-08,29050,170.24
2021-11-11,28339,61.69
2021-01-14,49423,199.55
2022-12-12,14100,169.51
2022-04-14,7019,186.09
2021-06-18,10433,209.09
2022-11-02,62083,136.35
2023-01-09,9792,99.64
2022-11-28,22369,187.24
2021-02-11,32127,79.59
2021-10-10,49823,193.46
2022-11-11,45768,141.53
2021-10-10,61781,135.05
2021-11-10,64115,169.66
2021-12-11,45067,123.21
2023-01-27,53232,105.65
2022-05-04,59204,201.71
2021-01-17,53005,213.33
2021-09-04,2072,184.85
2022-07-05,20311,125.41
2022-01-25,29235,136.02
2021-10-27,1757,188.9
2022-12-20,15808,198.0
2023-02-08,41786,145.59
2022-02-27,14991,185.74
2021-06-17,29827,162.54
2022-06-29,62705,92.03
2021-05-15,39773,108.01
2021-06-06,27619,128.8
2022-03-21,51475,194.66
2022-01-24,4879,73.15
2021-01-06,4085,162.2
2022-10-21,32291,169.61
2022-12-28,15109,207.49
2021-06-17,49238,156.84
2021-06-20,42954,154.0
2021-03-07,52196,140.99
2021-06-26,62852,104.72
2021-07-19,422,194.22
2021-05-19,30570,132.24
2021-07-04,23945,207.52
2021-02-03,9802,215.37
2022-12-30,21283,99.3
2021-01-04,729,177.44
2021-10-24,49273,92.97
2022-10-15,7283,100.26
2023-03-20,11158,198.03
2023-04-05,22791,71.32
2022-10-17,50899,114.74
2021-03-29,4395,200.09
2021-10-12,19851,186.29
2021-11-05,17946,111.28
2021-09-28,8354,168.52
2022-05-23,14229,74.83
2022-08-11,4389,154.41
2022-03-16,18103,148.7
2022-02-05,23113,123.41
2021-07-26,61748,66.64
2022-04-25,42194,128.39
2021-08-07,60955,83.86
2023-02-02,40043,102.49
2021-08-12,13171,160.52
2021-01-01,12976,70.43
2022-08-27,11348,134.23
2022-08-22,41081,153.01
2021-12-18,51324,95.66
2021-10-29,6974,63.67
2021-11-05,14005,87.78
2021-12-13,55160,132.37
2022-02-01,8854,188.33
2021-08-05,9739,124.64
2022-08-23,13146,150.45
2021-07-08,29231,135.2
2021-12-31,5559,203.47
2022-06-17,16697,211.67
2022-02-17,23988,86.57
2022-01-18,5818,128.83
2021-08-21,29026,185.72
2021-12-17,46830,205.61
2022-01-03,29545,144.35
2021-02-04,45587,66.48
2022-04-14,12781,151.71
2022-04-18,6425,217.53
2021-12-09,49482,156.29
2021-10-24,32595,183.41
2023-03-15,23239,111.75
2022-07-14,32473,178.02
2022-06-18,8540,116.77
2021-04-26,59071,93.12
2022-07-04,11296,155.27
2022-07-15,33602,139.35
2022-07-22,57055,75.2
2021-08-26,58554,171.97
2023-03-03,26854,213.92
2022-11-14,34436,71.56
2021-03-30,18697,95.3
2021-04-11,19739,116.47
2023-03-27,60372,170.02
2021-02-21,24523,183.64
2021-03-13,14271,164.55
2023-04-04,39170,152.18
2022-08-05,37090,62.62
2022-03-03,5449,188.42
2022-11-10,12543,207.96
2021-10-26,28920,160.06
2022-09-29,55729,149.84
2021-12-30,45543,139.93
2021-01-29,20019,125.71
2021-11-15,49479,124.76
2021-06-08,55235,86.97
2021-08-01,63900,121.55
2021-09-29,18520,159.12
2022-10-18,30387,144.42
2022-07-16,9050,71.18
2022-11-30,49805,96.03
2021-05-19,14041,109.94
2021-03-23,16021,88.1
2022-08-03,53944,197.99
2022-03-27,4700,168.8
2022-10-04,32250,67.89
2022-12-19,41410,127.21
2021-04-14,26735,108.82
2022-06-20,45585,169.08
2023-03-23,7030,138.22
2022-03-16,63135,210.79
2021-10-18,19838,119.08
2021-03-31,52597,161.51
2021-02-12,12499,75.91
2021-09-04,28206,158.17
2021-05-12,11147,147.65
2021-08-30,25762,178.72
2022-12-14,22287,188.86
2022-09-10,2526,109.48
2022-05-19,51278,65.72
2021-01-31,7691,134.01
2023-02-02,47169,112.94
2022-01-19,45203,156.06
2023-01-10,42485,73.33
2022-05-02,57317,128.87
2023-03-02,21226,211.26
2022-01-22,42835,68.09
2022-12-18,32413,89.71
2021-04-12,26443,140.69
2021-11-25,50012,82.59
2021-05-09,47197,76.94
2022-09-10,63717,178.17
2022-03-16,46851,134.24
2022-06-30,60470,80.88
2022-05-14,49711,202.87
2023-03-24,49180,84.84
2021-02-24,20388,210.87
2021-07-23,28917,199.58
2022-08-04,43699,174.96
2023-03-02,38446,201.12
2022-06-20,12094,86.78
2022-07-05,34147,151.74
2023-04-23,37463,124.08
2023-03-15,1787,184.98
2021-03-21,44555,151.77
2022-10-01,57094,88.45
2022-04-18,53568,188.11
2021-02-01,55764,211.19
2022-10-25,62206,64.39
2022-10-26,2355,119.09
2022-05-09,39612,67.27
2022-04-23,11318,153.46
2021-08-27,63366,92.28
2022-04-02,33004,116.87
2022-08-12,31573,132.64
2022-07-12,20987,80.67
2023-03-14,42426,104.52
2022-03-30,23812,144.87
2022-05-11,20587,143.13
2021-07-08,1808,67.63
2023-04-07,25845,180.3
2023-04-07,3178,117.82
2022-09-02,15269,62.12
2021-03-04,64252,109.73
2023-03-01,6672,164.45
2021-08-03,1356,67.74
2022-12-22,18148,80.04
2021-04-01,19428,160.04
2021-02-18,45951,197.67
2021-02-28,60465,81.08
2022-06-16,36700,193.4
2022-08-17,19423,152.94
2021-08-13,48709,188.65
2021-01-29,50770,118.13
2022-12-24,49697,136.49
2021-11-25,19552,117.22
2022-05-03,49279,82.66
2022-11-29,32242,201.59
2022-11-04,14919,154.43
2023-03-23,6265,96.34
2022-06-05,51761,146.55
2023-04-20,20340,199.13
2021-04-03,48819,141.57
2022-12-12,8142,93.37
2021-07-30,59047,201.63
2022-01-09,54557,123.48
2021-10-31,42385,120.52
2021-11-29,23901,85.24
2022-11-21,38739,218.05
2022-12-08,59742,213.8
2022-05-14,42187,200.95
2021-07-21,2646,141.84
2021-01-02,12739,114.25
2022-01-20,23646,78.64
2023-03-29,59259,193.09
2021-01-24,3950,129.46
2021-12-14,5556,177.78
2021-03-17,5212,183.99
2023-02-06,28531,111.65
2021-11-03,9202,183.26
2021-06-24,59703,152.52
2021-10-02,44139,131.66
2022-07-17,34069,143.19
2021-11-30,11395,90.03
2022-10-06,43754,67.63
2021-10-25,30093,181.13
2022-06-05,64916,145.86
2021-10-09,27567,95.69
2022-10-10,444,214.43
2023-03-22,18366,119.17
2021-06-05,51176,214.5
2022-02-20,64626,99.75
2022-09-18,50932,87.95
2022-12-12,58154,202.08
2022-09-23,1457,86.15
2022-02-11,19787,215.0
2023-04-26,13065,97.28
2022-06-28,5795,83.46
2023-02-14,48085,83.99
2021-05-24,53700,171.28
2021-03-04,12789,130.27
2021-07-30,27040,120.89
2022-06-14,378,128.66
2023-01-29,35393,128.63
2021-06-29,27360,97.53
2022-01-07,38479,86.06
2021-11-13,2441,83.2
2022-05-20,57511,148.9
2022-04-25,36580,72.71
2022-08-14,9502,158.16
2023-04-22,36961,139.12
2023-01-30,57915,161.64
2021-09-16,17168,74.01
2022-08-23,13898,193.78
2021-01-22,57663,61.91
2022-02-17,57276,192.63
2022-07-28,21164,69.03
2022-07-01,28752,106.66
2022-06-03,48157,182.71
2023-03-26,62831,136.59
2021-09-04,52707,180.15
2023-03-12,4783,168.17
2022-04-13,33569,177.21
2023-04-01,20241,79.59
2023-04-01,57508,145.35
2022-07-17,60496,184.14
2022-01-12,55571,154.7
2022-03-14,37745,180.1
2023-01-09,60264,106.47
2023-02-12,42900,81.74
2021-04-30,52684,197.09
2022-12-13,14239,217.68
2022-06-28,64633,100.55
2021-03-06,37258,205.16
2022-05-24,54057,83.07
2023-02-28,34346,164.74
2021-03-21,2462,81.98
2021-01-27,46074,82.75
2022-12-21,54880,138.47
2022-08-07,62485,213.07
2022-12-15,7652,78.01
2021-06-22,33412,204.5
2022-06-03,43437,88.13
2021-02-09,25471,199.42
2021-11-29,61707,175.92
2022-07-21,38540,98.29
2021-07-06,35282,76.86
2022-05-07,54823,214.21
2023-02-14,42961,64.28
2022-11-25,844,198.57
2021-12-18,62742,116.33
2021-06-25,40172,198.93
2021-09-26,56373,88.2
2021-01-07,26992,173.38
2022-12-01,60618,64.25
2021-03-12,4817,215.34
2021-04-26,14174,188.57
2021-07-21,62698,187.33
2022-11-26,53196,204.09
2021-01-24,21141,112.6
2022-07-26,27544,78.73
2021-10-02,44824,85.16
2022-03-06,21972,65.99
2021-10-10,64472,169.04
2022-06-20,21087,165.75
2023-02-12,21924,96.56
2021-11-20,58005,181.72
2023-01-31,22473,211.88
2022-12-12,9394,134.92
2021-08-26,14028,157.16
2022-09-21,15256,131.19
2022-08-25,36873,121.86
2021-03-14,37115,176.8
2022-01-26,27454,208.99
2021-06-29,17357,217.75
2021-10-29,16056,145.54
2022-06-25,58451,198.24
2022-06-18,35747,140.23
2022-04-03,26016,163.78
2022-03-02,64816,138.28
2022-10-28,24193,106.75
2023-01-02,39064,196.74
2022-08-30,4293,70.51
2021-08-02,6876,214.83
2022-09-14,20792,101.96
2022-08-13,32413,105.12
2021-09-05,5348,82.85
2021-06-15,24241,122.5
2021-10-15,10811,84.0
2023-04-28,13392,151.14
2021-08-31,53719,139.93
2022-03-25,31134,163.92
2022-08-25,30901,168.13
2021-05-01,6579,143.81
2021-12-04,48515,86.92
2021-12-21,63970,154.47
2021-08-03,45537,122.51
2023-03-22,4274,72.61
2021-06-24,51602,71.21
2022-12-25,56563,97.71
2023-04-11,50930,199.04
2021-06-05,2689,62.48
2021-03-31,40092,115.71
2021-10-23,40955,161.18
2022-06-20,10647,181.02
2022-10-19,39367,165.04
2022-05-08,39596,79.75
2022-08-14,46462,126.87
2023-04-22,47712,180.45
2023-04-12,442,200.41
2022-04-27,16971,143.44
2021-12-31,59997,80.88
2022-08-01,1976,112.34
2021-03-18,46555,123.89
2021-12-21,17405,110.35
2021-06-06,44610,93.58
2022-06-02,5943,90.83
2022-12-03,32392,191.31
2021-05-26,54615,123.83
2022-11-02,42165,180.25
2021-08-11,24977,174.96
2021-04-08,15008,136.95
2023-03-13,22177,185.14
2021-03-16,59577,159.99
2022-02-03,15040,97.42
2023-03-30,36193,73.47
2022-02-04,18575,196.25
2022-01-26,13238,117.58
2023-01-12,40628,210.77
2022-02-06,60807,172.45
2021-09-23,53784,119.51
2021-03-03,55565,118.03
2022-01-21,58443,81.62
2022-08-13,46979,95.62
2021-12-03,23606,79.25
2021-06-04,22420,185.31
2021-02-23,15030,125.17
2022-07-26,21164,200.15
2022-05-27,22776,108.1
2022-04-30,48721,122.15
2023-02-13,49912,157.16
2022-08-19,49929,164.38
2021-01-17,2729,155.61
2021-05-13,24654,112.91
2022-11-18,28972,133.2
2021-12-02,14865,105.93
2021-09-12,32186,194.45
2021-06-04,60164,205.95
2022-05-08,58047,159.84
2022-07-23,9399,61.95
2021-07-09,42231,129.37
2023-01-24,50882,176.3
2023-04-19,40211,167.54
2022-12-29,30153,140.32
2021-07-31,32400,126.01
2021-07-05,32374,201.62
2022-06-09,37811,142.63
2022-11-24,2319,125.97
2022-10-04,2259,161.53
2021-05-12,1180,106.41
2023-03-19,45361,194.61
2021-12-25,25312,132.86
2022-01-14,15349,124.13
2022-11-09,40601,144.53
2021-05-30,13478,137.68
2022-11-17,37423,198.0
2022-04-12,44494,168.47
2023-02-26,28418,203.05
2022-04-06,7387,177.21
2021-06-07,21182,81.77
2022-10-11,13721,101.96
2023-03-16,535,71.61
2023-03-03,53477,91.85
2021-01-22,18459,104.02
2022-01-26,8152,203.66
2021-04-08,42518,176.41
2022-11-15,25315,204.08
2022-08-16,33467,217.76
2023-01-06,54119,209.64
2022-10-08,6567,109.52
2021-01-31,42566,202.47
2022-11-10,42803,155.25
2022-05-07,7538,133.84
2023-03-29,12517,109.1
2021-09-12,10440,196.8
2021-05-28,60870,165.03
2022-04-10,13822,73.25
2022-02-28,52741,134.63
2022-09-27,48587,182.9
2021-04-11,34833,70.26
2021-09-19,55007,86.06
2022-01-24,49875,140.42
2021-02-02,63776,116.93
2023-01-04,34272,161.62
2021-10-27,980,129.52
2022-02-05,35628,123.39
2022-01-31,26106,102.94
2021-01-02,21658,187.08
2022-11-06,37376,149.12
2021-08-10,44868,140.04
2022-12-27,8326,159.37
2022-10-31,63244,165.64
2021-08-10,2188,203.89
2023-01-10,60855,177.85
2022-04-19,10937,124.09
2021-05-23,6389,91.65
2022-04-23,27027,191.77
2022-06-07,61283,125.69
2023-03-25,26713,128.64
2023-03-22,50093,121.85
2021-11-24,17776,78.62
2021-10-29,3360,86.04
2023-01-19,45491,70.99
2021-12-09,43789,208.35
2022-07-15,45262,136.03
2022-02-04,57502,106.54
2021-04-08,53389,105.31
2022-02-21,57335,194.43
2022-02-27,18079,120.47
2023-01-24,21782,73.78
2022-05-21,41566,207.83
2021-04-26,1853,178.91
2023-02-09,58203,152.0
2021-02-21,26131,116.8
2021-08-06,40639,89.18
2021-10-02,5687,208.07
2021-11-20,47777,122.92
2022-03-15,10737,85.32
2021-09-23,9255,208.39
2021-03-23,30195,149.58
2021-05-12,62927,135.62
2021-12-13,5997,155.43
2022-12-03,44763,217.94
2022-04-17,23678,103.18
2021-05-11,52074,144.19
2021-02-14,16665,78.67
2022-05-29,5555,163.03
2021-10-06,41410,98.74
2021-02-08,2503,215.67
2023-04-20,17712,138.8
2022-07-29,61552,86.56
2022-09-21,13101,91.1
2022-12-12,30503,140.96
2022-09-24,58010,122.22
2023-01-25,30704,184.61
2021-01-30,51079,88.88
2023-01-07,34762,122.5
2021-10-28,33765,164.43
2022-06-15,37752,184.12
2023-01-14,8929,175.63
2022-12-16,15082,145.7
2023-02-28,15341,149.83
2023-04-10,1918,82.46
2021-11-20,36238,100.59
2021-03-17,48646,65.61
2022-03-08,27527,153.2
2023-02-16,46757,186.32
2021-12-08,45642,123.97
2022-03-09,3291,124.41
2023-02-24,62144,66.86
2021-03-22,39911,85.72
2022-05-27,29535,79.18
2022-06-15,27705,135.72
2021-11-18,21971,166.8
2022-05-22,9545,115.38
2022-09-22,19645,127.91
2022-06-09,54105,119.86
2021-08-16,2654,68.54
2023-04-01,10956,141.04
2022-10-25,454,108.64
2023-02-13,55209,119.47
2021-06-04,61623,62.79
2022-10-01,5496,118.8
2022-11-13,19717,130.99
2022-05-24,64021,102.49
2021-10-30,12644,63.27
2022-12-30,6084,197.45
2023-02-27,21873,136.36
2021-04-17,27571,61.7
2023-03-15,58871,151.76
2022-07-09,52186,191.9
2021-08-03,24913,69.7
2021-12-06,40999,155.23
2022-03-16,33543,182.76
2022-06-16,42428,215.29
2022-11-27,26037,144.94
2021-02-28,37980,120.36
2021-05-24,12268,185.58
2023-04-25,30613,70.26
2021-02-23,7472,185.6
2023-01-05,54321,197.14
2021-04-30,10564,94.1
2021-06-14,40583,188.64
2022-02-04,15913,178.83
2021-05-24,35095,155.83
2022-03-27,1114,193.09
2022-10-13,41875,141.1
2021-05-31,21074,72.76
2021-08-17,59823,62.64
2022-10-10,56013,136.68
2023-03-22,480,74.98
2022-08-10,61461,78.69
2021-07-13,3633,188.22
2021-01-30,39756,95.88
2021-04-08,27489,197.47
2021-12-31,7861,203.39
2023-01-10,8120,97.26
2022-08-03,24617,100.04
2021-04-15,31773,81.14
2021-11-26,40576,129.16
2022-04-25,22789,173.33
2022-03-19,52327,86.0
2021-10-21,44150,76.54
2021-05-20,63932,69.52
2021-08-10,49318,66.01
2021-09-08,564,217.31
2022-02-20,27352,181.46
2022-03-20,6421,174.08
2022-11-12,51859,190.42
2021-08-02,62721,141.03
2021-08-25,2183,103.33
2021-10-19,34083,130.25
2021-10-05,18938,156.29
2021-12-17,36316,118.88
2023-01-31,37906,193.38
2022-11-08,28,66.03
2022-12-12,46748,76.43
2021-04-26,46380,131.78
2022-02-09,28174,145.47
2022-02-14,54817,177.3
2021-08-10,20856,159.86
2021-12-31,45184,120.61
2022-11-27,40250,192.87
2022-08-23,6300,121.48
2021-03-02,8664,189.32
2021-09-26,12172,97.63
2022-01-22,60040,144.89
2021-12-31,41261,194.08
2021-08-04,15405,128.21
2022-05-17,20656,141.22
2021-07-15,62699,175.49
2022-03-24,30691,82.37
2022-04-17,31202,146.17
2021-02-27,62303,102.14
2022-04-22,14771,153.56
2021-08-30,38807,100.59
2021-11-18,50724,80.81
2023-01-06,57685,153.04
2021-01-25,52190,121.07
2021-05-02,41667,199.2
2022-11-21,47017,161.9
2021-07-16,46978,184.9
2022-11-07,5463,105.03
2022-06-21,48583,140.78
2022-07-14,51081,210.72
2021-07-31,53117,87.44
2021-11-25,7164,66.94
2021-02-19,41159,91.64
2021-04-12,12705,73.84
2021-11-13,3768,193.19
2021-07-27,317,182.61
2021-03-21,3369,210.56
2021-07-20,37516,175.98
2021-01-13,48971,135.15
2023-04-12,1324,202.43
2023-02-18,16621,100.07
2023-03-16,29078,96.8
2023-03-18,4835,167.42
2022-06-30,19685,155.14
2022-12-23,12290,207.11
2022-07-20,41728,176.73
2021-02-15,60769,209.32
2021-10-01,58030,191.13
2022-03-08,39030,190.72
2021-06-07,32576,107.07
2022-02-03,5900,87.26
2022-06-22,63323,182.42
2022-10-26,1542,145.6
2021-01-30,38609,207.69
2023-03-27,24542,147.71
2022-04-22,36816,128.26
2022-10-15,33806,200.1
2022-11-04,51061,213.81
2021-12-10,34546,77.42
2021-04-02,25058,185.61
2022-01-01,64911,77.99
2021-03-18,13067,122.4
2021-03-01,33281,80.05
2021-05-06,13206,125.07
2022-07-17,28913,64.59
2021-11-11,2039,132.35
2022-04-22,58523,155.49
2022-03-22,27143,140.51
2021-07-12,55496,197.45
2021-06-15,57827,124.46
2022-09-24,6067,88.71
2022-10-03,12207,63.58
2022-11-06,13500,92.84
2021-04-24,30486,101.17
2021-12-17,27402,183.3
2023-04-03,3901,63.04
2021-06-26,25754,102.12
2022-10-06,4014,178.61
2023-02-24,64970,189.3
2022-03-04,33281,168.65
2022-04-21,63044,123.92
2021-04-04,32298,101.75
2022-06-28,64731,142.04
2022-04-08,64839,214.56
2022-05-03,13568,85.61
2021-06-03,160,62.94
2021-02-05,58893,106.57
2022-05-09,16271,202.14
2023-04-12,33420,164.6
2022-11-14,5916,109.26
2022-06-11,12307,175.69
2023-04-14,63019,184.7
2022-03-24,17532,116.74
2021-06-03,6806,165.65
2022-09-06,29186,155.46
2022-01-05,28346,84.53
2021-05-12,2107,92.31
2022-07-31,16099,110.18
2021-07-12,49661,197.56
2022-10-28,46566,190.13
2023-02-06,30460,103.56
2022-09-01,12811,90.91
2023-02-05,24828,98.01
2023-04-06,22311,159.58
2022-08-24,62154,214.4
2022-07-27,10500,190.89
2021-12-25,25854,211.38
2023-01-09,15539,163.11
2021-09-07,56876,218.06
2021-08-21,61170,180.34
2022-04-26,4398,170.65
2022-02-08,38289,186.68
2021-03-01,10211,138.09
2021-07-26,51709,186.82
2022-12-15,30168,157.15
2021-11-23,3833,160.29
2023-03-13,3068,114.75
2022-05-11,30392,66.68
2021-09-16,36804,74.65
2023-03-17,30184,210.93
2022-11-03,54542,148.65
2022-12-31,33631,113.98
2023-01-31,9126,131.05
2023-04-19,14983,90.08
2022-07-23,14170,154.61
2021-04-05,18367,204.9
2022-04-29,59032,211.21
2022-03-26,44935,140.45
2021-07-11,45177,211.44
2022-10-01,22430,114.15
2022-03-29,3394,158.75
2022-12-14,55812,140.29
2022-10-11,25897,76.67
2021-09-05,22984,195.12
2021-09-15,26681,138.86
2022-07-26,185,195.83
2023-01-05,6405,86.07
2022-05-02,41366,69.99
2021-01-07,15168,179.15
2021-05-08,29704,168.58
2021-12-25,46011,108.17
2021-06-15,5297,96.21
2022-08-10,50282,103.41
2022-05-08,4155,115.77
2021-01-09,4219,111.6
2022-12-23,20352,197.8
2022-09-13,18238,84.5
2021-08-04,25265,102.83
2021-08-09,7641,106.28
2021-05-11,39586,203.33
2021-06-24,26808,214.41
2023-03-01,43300,82.28
2021-12-23,43270,146.21
2021-01-20,5674,149.18
2022-01-10,53865,140.71
2021-09-15,45577,132.79
2022-06-07,40862,109.22
2021-08-25,30211,213.89
2022-03-08,52930,85.35
2021-06-11,44603,177.91
2021-07-18,52411,161.08
2021-12-28,13493,81.72
2022-03-29,53567,104.26
2023-03-04,17826,109.62
2022-12-30,33403,189.76
2023-04-04,20693,83.95
2022-03-01,4758,124.2
2021-01-08,11790,62.46
2022-01-30,63335,180.44
2021-07-14,33511,147.95
2021-04-02,40445,118.8
2022-12-01,58518,202.14
2022-03-24,48395,147.02
2021-01-06,60854,102.03
2022-02-09,50825,150.22
2022-07-05,16691,65.67
2022-01-12,39345,180.09
2021-06-23,37842,189.59
2021-02-22,11397,147.62
2021-09-10,22786,139.05
2021-05-12,40183,116.62
2022-03-04,55597,128.67
2021-02-08,63845,204.46
2021-08-04,60313,185.24
2023-03-24,30515,198.78
2022-07-07,38638,112.78
2022-04-04,14030,164.03
